step,time,Ua,Ub,Uc,Ia,Ib,Ic
1057,0.26425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1058,0.2645,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1059,0.26475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1060,0.265,100,-50,-50,0.482963,-0.353553,-0.12941
1061,0.26525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1062,0.2655,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1063,0.26575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1064,0.266,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1065,0.26625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1066,0.2665,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1067,0.26675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1068,0.267,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1069,0.26725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1070,0.2675,70.7107,25.8819,-96.5926,0.433013,-2.82256e-13,-0.433013
1071,0.26775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1072,0.268,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1073,0.26825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1074,0.2685,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1075,0.26875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1076,0.269,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1077,0.26925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1078,0.2695,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1079,0.26975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1080,0.27,6.32137e-11,86.6025,-86.6025,0.12941,0.353553,-0.482963
1081,0.27025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1082,0.2705,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1083,0.27075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1084,0.271,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1085,0.27125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1086,0.2715,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1087,0.27175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1088,0.272,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1089,0.27225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1090,0.2725,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1091,0.27275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1092,0.273,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1093,0.27325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1094,0.2735,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1095,0.27375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1096,0.274,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1097,0.27425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1098,0.2745,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1099,0.27475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1100,0.275,-100,50,50,-0.482963,0.353553,0.12941
1101,0.27525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1102,0.2755,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1103,0.27575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1104,0.276,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1105,0.27625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1106,0.2765,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1107,0.27675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1108,0.277,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1109,0.27725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1110,0.2775,-70.7107,-25.8819,96.5926,-0.433013,4.51072e-13,0.433013
1111,0.27775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1112,0.278,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1113,0.27825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1114,0.2785,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1115,0.27875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1116,0.279,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1117,0.27925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1118,0.2795,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1119,0.27975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1120,0.28,-9.83978e-11,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1121,0.28025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1122,0.2805,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1123,0.28075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1124,0.281,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1125,0.28125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1126,0.2815,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1127,0.28175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1128,0.282,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1129,0.28225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1130,0.2825,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1131,0.28275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1132,0.283,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1133,0.28325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1134,0.2835,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1135,0.28375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1136,0.284,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1137,0.28425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1138,0.2845,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1139,0.28475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1140,0.285,100,-50,-50,0.482963,-0.353553,-0.12941
1141,0.28525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1142,0.2855,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1143,0.28575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1144,0.286,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1145,0.28625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1146,0.2865,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1147,0.28675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1148,0.287,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1149,0.28725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1150,0.2875,70.7107,25.8819,-96.5926,0.433013,-6.26992e-13,-0.433013
1151,0.28775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1152,0.288,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1153,0.28825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1154,0.2885,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1155,0.28875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1156,0.289,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1157,0.28925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1158,0.2895,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1159,0.28975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1160,0.29,1.33582e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
1161,0.29025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1162,0.2905,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1163,0.29075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1164,0.291,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1165,0.29125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1166,0.2915,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1167,0.29175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1168,0.292,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1169,0.29225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1170,0.2925,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1171,0.29275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1172,0.293,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1173,0.29325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1174,0.2935,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1175,0.29375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1176,0.294,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1177,0.29425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1178,0.2945,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1179,0.29475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1180,0.295,-100,50,50,-0.482963,0.353553,0.12941
1181,0.29525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1182,0.2955,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1183,0.29575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1184,0.296,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1185,0.29625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1186,0.2965,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1187,0.29675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1188,0.297,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1189,0.29725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1190,0.2975,-70.7107,-25.8819,96.5926,-0.433013,7.95807e-13,0.433013
1191,0.29775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1192,0.298,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1193,0.29825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1194,0.2985,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1195,0.29875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1196,0.299,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1197,0.29925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1198,0.2995,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1199,0.29975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1200,0.3,-1.67345e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1201,0.30025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1202,0.3005,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1203,0.30075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1204,0.301,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1205,0.30125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1206,0.3015,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1207,0.30175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1208,0.302,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1209,0.30225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1210,0.3025,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1211,0.30275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1212,0.303,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1213,0.30325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1214,0.3035,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1215,0.30375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1216,0.304,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1217,0.30425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1218,0.3045,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1219,0.30475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1220,0.305,100,-50,-50,0.482963,-0.353553,-0.12941
1221,0.30525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1222,0.3055,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1223,0.30575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1224,0.306,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1225,0.30625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1226,0.3065,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1227,0.30675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1228,0.307,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1229,0.30725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1230,0.3075,70.7107,25.8819,-96.5926,0.433013,-9.71728e-13,-0.433013
1231,0.30775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1232,0.308,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1233,0.30825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1234,0.3085,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1235,0.30875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1236,0.309,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1237,0.30925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1238,0.3095,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1239,0.30975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1240,0.31,2.02529e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
1241,0.31025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1242,0.3105,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1243,0.31075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1244,0.311,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1245,0.31125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1246,0.3115,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1247,0.31175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1248,0.312,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1249,0.31225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1250,0.3125,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1251,0.31275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1252,0.313,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1253,0.31325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1254,0.3135,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1255,0.31375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1256,0.314,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1257,0.31425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1258,0.3145,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1259,0.31475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1260,0.315,-100,50,50,-0.482963,0.353553,0.12941
1261,0.31525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1262,0.3155,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1263,0.31575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1264,0.316,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1265,0.31625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1266,0.3165,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1267,0.31675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1268,0.317,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1269,0.31725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1270,0.3175,-70.7107,-25.8819,96.5926,-0.433013,1.14765e-12,0.433013
1271,0.31775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1272,0.318,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1273,0.31825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1274,0.3185,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1275,0.31875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1276,0.319,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1277,0.31925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1278,0.3195,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1279,0.31975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1280,0.32,-2.36292e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1281,0.32025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1282,0.3205,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1283,0.32075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1284,0.321,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1285,0.32125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1286,0.3215,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1287,0.32175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1288,0.322,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1289,0.32225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1290,0.3225,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1291,0.32275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1292,0.323,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1293,0.32325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1294,0.3235,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1295,0.32375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1296,0.324,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1297,0.32425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1298,0.3245,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1299,0.32475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1300,0.325,100,-50,-50,0.482963,-0.353553,-0.12941
1301,0.32525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1302,0.3255,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1303,0.32575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1304,0.326,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1305,0.32625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1306,0.3265,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1307,0.32675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1308,0.327,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1309,0.32725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1310,0.3275,70.7107,25.8819,-96.5926,0.433013,-1.31646e-12,-0.433013
1311,0.32775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1312,0.328,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1313,0.32825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1314,0.3285,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1315,0.32875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1316,0.329,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1317,0.32925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1318,0.3295,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1319,0.32975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1320,0.33,2.71476e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
1321,0.33025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1322,0.3305,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1323,0.33075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1324,0.331,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1325,0.33125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1326,0.3315,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1327,0.33175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1328,0.332,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1329,0.33225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1330,0.3325,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1331,0.33275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1332,0.333,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1333,0.33325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1334,0.3335,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1335,0.33375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1336,0.334,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1337,0.33425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1338,0.3345,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1339,0.33475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1340,0.335,-100,50,50,-0.482963,0.353553,0.12941
1341,0.33525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1342,0.3355,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1343,0.33575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1344,0.336,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1345,0.33625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1346,0.3365,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1347,0.33675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1348,0.337,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1349,0.33725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1350,0.3375,-70.7107,-25.8819,96.5926,-0.433013,1.49238e-12,0.433013
1351,0.33775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1352,0.338,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1353,0.33825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1354,0.3385,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1355,0.33875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1356,0.339,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1357,0.33925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1358,0.3395,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1359,0.33975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1360,0.34,-3.0666e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1361,0.34025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1362,0.3405,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1363,0.34075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1364,0.341,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1365,0.34125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1366,0.3415,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1367,0.34175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1368,0.342,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1369,0.34225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1370,0.3425,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1371,0.34275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1372,0.343,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1373,0.34325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1374,0.3435,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1375,0.34375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1376,0.344,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1377,0.34425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1378,0.3445,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1379,0.34475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1380,0.345,100,-50,-50,0.482963,-0.353553,-0.12941
1381,0.34525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1382,0.3455,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1383,0.34575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1384,0.346,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1385,0.34625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1386,0.3465,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1387,0.34675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1388,0.347,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1389,0.34725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1390,0.3475,70.7107,25.8819,-96.5926,0.433013,-1.6612e-12,-0.433013
1391,0.34775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1392,0.348,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1393,0.34825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1394,0.3485,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1395,0.34875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1396,0.349,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1397,0.34925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1398,0.3495,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1399,0.34975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1400,0.35,3.40423e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
